,CreateDate,url,NewsTitle,NewsNotes
601,2018-07-26T09:13:40,/news/100002279.html,Facebook二季度财报令人失望，扎克伯格身价蒸发168亿美元,2018财年第二季度未经审计财报公布后，Facebook盘后跌幅超过23%，使得扎克伯格的身价也瞬间蒸发了168亿美元。
602,2018-07-26T08:45:30,/news/100002266.html,央行旗下金融时报：财政金融政策如何协同发力 “花好钱”才是目的,实际上，不管是财政还是金融手段，“花钱多”或“资金多”均不是目的，“花好钱”才是目的。而“花好钱”，讲求的不是规模，而是在必要投入之后的产出效率。
603,2018-07-26T08:39:48,/news/100002264.html,湖北省食药监局全面加强疫苗企业监管 派出督查组加强对武汉生物监管,据悉，湖北省食药监局派出督查组加强对武汉生物制品研究所有限责任公司的监管。去年，该企业因生产的批号为201607050-2的百白破疫苗效价指标不符合标准规定，被武汉市食药监局立案查处。
604,2018-07-26T08:38:57,/news/100002257.html,政策引导金融资本扶持，动力电池回收再传利好,"《关于做好新能源汽车动力蓄电池回收利用试点工作的通知》指出，要引导金融机构及社会资本加大对动力蓄电池回收利用项目的支持力度
"
605,2018-07-26T08:33:32,/news/100002250.html,海南深化打造交通运输试验区，区内企业率先受益,海南省交通厅表示将全面打造深化交通运输改革开放试验区，为建设海南自由贸易试验区和中国特色自由贸易港做好交通先行
606,2018-07-26T08:32:11,/news/100002247.html,钢铁产能严控持续深化，利好电炉钢产业链,"在产能置换的大背景下，未来将更加严控供给，利好电炉钢产业链
"
607,2018-07-26T08:31:56,/news/100002244.html,美国欧盟达成协议：将致力于消除关税和贸易壁垒,当地时间周三，特朗普和容克在共同会见记者时宣布，双方同意致力于零关税，消除贸易壁垒并停止对非汽车类产品的补贴措施。
608,2018-07-26T07:24:41,/news/100002229.html,场外资金做多热情显著提升，大盘震荡上行方式未变,机构认为，短线大盘技术性回调压力仍在，但场外资金做多的热情显著提升，市场回调空间有限，预计沪指短线继续围绕 2900 点蓄势整固的可能性较大。 
609,2018-07-26T00:39:21,/news/100002227.html,里亚尔再创历史新低，伊朗央行行长被撤职,伊朗里亚尔本周再创历史新低，伊朗总统鲁哈尼宣布免去伊朗央行行长赛义夫的职务。
610,2018-07-26T00:23:31,/news/100002226.html,国家药监局回应目前问题疫苗流向和控制情况等问题,国家药监局表示，长春长生生物公司自去年以来一直未恢复百白破疫苗的生产。
611,2018-07-27T14:07:55,/news/100002909.html,德国外长访问日韩 欲建多边主义联盟,德日两国发表声明称，希望共同捍卫现有的国际秩序，反对单边主义行为。
612,2018-07-26T09:07:36,/news/100002278.html,首次网络售票，延续天天夜场，上海书展将于8月15日再度开启,2018上海书展将在上海各区设100个分会场，其中78个设在实体书店。书展还将举办“中国实体书店创新发展年会”
613,2018-07-25T23:09:09,/news/100002219.html,前FCA CEO马尔乔内因病离世，他曾救活了“菲亚特”和“克莱斯勒”,"刚刚卸任意大利汽车制造商菲亚特克莱斯勒（FCA）的首席执行官塞尔吉奥·马尔乔内今日不幸离世，享年66岁。就在上个月，他已经为公司未来发展做出了五年规划。
"
614,2018-07-25T22:53:25,/news/100002215.html,深圳科技企业薪水10倍于香港，“双城一体”布局初创,香港科技研发人才有点儿尴尬。简单点说就是，没钱的要拼命挣钱买房，有钱的被老爸抓去管生意
615,2018-07-25T22:40:24,/news/100002213.html,发改委回应第一财经：建设高质量收入分配体系方面将有重点部署,国家发改委就业司副司长常铁威在回应第一财经记者关于收入分配举措的提问时表示，下一步，将在建设高质量收入分配体系方面有重点部署。
616,2018-07-25T22:40:22,/news/100002212.html,《中国金融风险与稳定报告2018》：在改革和波动中实现金融稳定,如果美国的复苏周期以时间压缩和波幅放大的形态提前终结，那么要比市场预期更快的加息和贸易战引致的信心波动，将成为全球金融市场的“达摩克里斯之剑”。
617,2018-07-25T22:19:14,/news/100002206.html,黄金不涨反跌，交易员直呼“看不懂” ,黄金并不是地缘政治的避险资产，而是金融市场或经济的避险资产。
618,2018-07-25T22:18:47,/news/100002205.html,社论：让科研人员从成果中获得更多收益,“股权激励”这一点十分重要。
619,2018-07-25T22:06:22,/news/100002198.html,二股东完成股份征集，华联控股大股东紧急增持稳定“民心”,自二股东召集“罢免董事长”之事公布以来，华联控股一边是二股东于平积极征集中小股东股份，一边是大股东和管理层则抓紧展开股票增持来应对。
620,2018-07-25T21:24:51,/news/100002168.html,超级买家阿里巴巴的投资加速跑,与腾讯投资金额有大有小，且大多没有控股权不同，阿里往往不惜重金全资收购，或者进行大比例股权投资，强调被投企业与公司业务的高度协同作用。
621,2018-07-25T21:23:58,/news/100002167.html,美团押宝无人配送,王兴一年多前预测的送外卖机器人已经被美团搬到现实生活中。
622,2018-07-25T21:23:44,/news/100002166.html,云业务助力谷歌向万亿美元市值挺进,分析师和投资人认为，谷歌过去几年在包括自动驾驶和云计算在内的新兴领域的投资即将给他们带来回报，谷歌有望成为科技领域的伯克希尔哈萨维。
623,2018-07-25T21:23:31,/news/100002165.html,阿里投资的“三板斧”,科技驱动、业务协同、布局未来成为阿里投资的“三板斧”。
624,2018-07-25T21:15:01,/news/100002164.html, 山东晨曦集团破产背后：“融资豆”利益链条的脆弱,可观的利差和汇差“养肥”了像是山东晨曦这样不以贸易为最主要目的的进口贸易商。
625,2018-07-25T21:12:03,/news/100002162.html,对上半年经济走势和下半年重点工作，应勇市长这样说,应勇说，做好下半年经济社会工作，关键是要以习近平新时代中国特色社会主义思想为指导，按照党中央、国务院和市委的决策部署，围绕推动高质量发展、创造高品质生活，进一步抓好推进落实。
626,2018-07-25T20:27:01,/news/100002150.html,中钢协：上半年钢铁行业利润同比增长超1.5倍,中国钢铁工业协会发布的数据显示，上半年，我国约380家主要钢铁企业实现销售收入1.97万亿元，同比增长15.33％。
627,2018-07-25T20:21:06,/news/100002149.html,大豆贸易玩家山东晨曦破产始末,作为曾经中国最大的大豆进口企业之一，山东晨曦集团有限公司（下称“山东晨曦”）于今年7月宣告破产。
628,2018-07-25T20:20:28,/news/100002148.html,发布品牌新形象，国航国际化提速,近期，中国国际航空股份有限公司（下称“国航”）在全球范围内正式发布以“伴梦想着陆”为主题的全新品牌形象，品牌宣传片及平面广告开始出现在中国及重要海外市场的各个角落。
629,2018-07-25T20:20:15,/news/100002147.html,现阶段能源产业发展的几个重点,核电、风电、光伏等非化石能源的发展，以及电动汽车技术的进步，开始颠覆传统的能源供给和使用结构。
630,2018-07-25T20:19:46,/news/100002146.html,我国将研究政策支持电炉钢发展，严防新增产能成钢铁去产能首要问题,工业和信息化部原材料司巡视员骆铁军在中国钢铁工业协会常务理事扩大会上说，推动“长流程”炼钢向“短流程”转换，将进一步降低钢铁行业对大气环境的影响。
631,2018-07-25T20:19:07,/news/100002145.html,宏观架构定位中国货币政策立场,相较于上半年，下半年实体经济复苏对流动性的需求扩大，且财政去杠杆有望加速发力，均要求货币政策转向边际趋松。
632,2018-07-25T20:14:29,/news/100002144.html,棚改货币化安置转折来临，谁会受伤丨麻辣地产,棚改，一场改变过去三年房地产行业格局尤其是三四线城市楼市格局的风，转向在即。
633,2018-07-25T19:51:34,/news/100002140.html,补贴退坡新能源车增速放缓，自主车企如何应对挑战,"相比于前几个月的增速，新能源汽车6月增速明显放缓。
"
634,2018-07-25T19:38:25,/news/100002138.html,一财研选｜晶圆建设进入高峰，半导体国产装备迎破局时刻！,广发证券认为，当前国内晶圆厂建设如期进入投资高峰期，而国产设备企业经历前期布局，正逐步迎来破局，建议关注高端IC工艺装备、前道和后道检测设备、单晶设备和清洗设备方面的企业龙头。
635,2018-07-25T19:33:33,/news/100002136.html,稳杠杆阶段渐确立：财政货币协同发力空间更大,政策调整的手段，一是通过财政和货币政策扩大内需，二是通过扩大有效投资稳增长。
636,2018-07-25T19:21:47,/news/100002132.html,腾讯与鄂最大医疗流通企业签约:共建设医院处方外流信息共享平台,腾讯、九州通、东华医为共同开发建设医院处方外流信息共享平台以及药品配送解决方案。
637,2018-07-25T19:18:07,/news/100002127.html,中国环保产业协会：我国环保产业增速明显高于国民经济增速,我国环境科技基础研究与应用基础研究与发达国家存在较大差距，环保产业创新的超前性较差，科技成果转移转化难，环保产业市场竞争秩序混乱。
638,2018-07-25T19:10:38,/news/100002122.html,广州开发区首推政务服务“秒批”清单：5～10分钟就办好,广州开发区在全国首推“秒批”政务服务事项，该清单共计223项，涉及公安、人社、交通、民政等14个部门。
639,2018-07-25T19:09:25,/news/100002121.html,国务院调查组赶赴吉林开展长春长生狂犬病疫苗案件调查工作,7月23日国务院调查组赶赴吉林，开展长春长生违法违规生产狂犬病疫苗案件调查工作。
640,2018-07-25T19:01:15,/news/100002120.html,瑞银证券：中国在线教育市场将现爆发式增长,瑞银证券周三发布研报称，受人工智能、虚拟现实等技术推动，以及家长逐步认可线上教育，中国在线教育市场将迎来爆发式的增长。
641,2018-07-25T18:55:28,/news/100002119.html,美航企“压哨”修改涉台标注 44家外航已全部整改,中国民航局致函44家航空公司，要求其就错误标注中国台湾和港澳地区的信息进行整改，7月25日是更名最后期限。
642,2018-07-25T18:41:52,/news/100002114.html,IMF敦促通过合作来解决全球失衡问题,IMF敦促通过合作来解决全球失衡问题，并警告全球各经济体外部失衡持续可能加剧贸易紧张局势和导致金融环境更快收紧，对全球经济构成威胁。
643,2018-07-25T18:29:48,/news/100002110.html,“301调查”听证会首日：美业界代表压倒性反对政府对华加征关税,在首日的听证会上，来自美化工、电子、太阳能等行业的代表纷纷发言，表示特朗普政府加征关税的措施损人不利己，最终伤害的是美国消费者和美国中小企业的全球供应链。
644,2018-07-25T18:20:50,/news/100002109.html,干货！7月25日晚间重要公告速读,7月25日晚间，沪深两市多家上市公司发布公告，本文是重要公告摘要，供投资者参考。
645,2018-07-25T18:11:38,/news/100002105.html,上半年全国密集调控近200次，落实“房住不炒”还将如何发力？,6月份，一线城市商品住宅销售价格总体稳定，二线城市有所上涨，三线城市上涨势头得到抑制。未来落实“房住不炒”还将如何发力？
646,2018-07-25T18:11:12,/news/100002104.html,发改委：有底气、有能力保障就业稳定 ,截至5月底，失业保险基金累计结余超过5600亿元，对解决因贸易摩擦可能受影响职工的就业和生活有一定保障。
647,2018-07-25T17:51:36,/news/100002101.html,湖北清费力度大：实现省定涉企行政事业性“零收费”,将湖北打造成为中部地区营商环境高地和最佳投资目的地。
648,2018-07-25T17:47:32,/news/100002100.html,任正非对话“Polar码之父”：科学家让未来道路更加宽广,华为对基础研究有着自己的理解，其中核心观点是，只有长期重视基础研究，才有国家和工业的强大。没有基础研究，产业就会被架空。
649,2018-07-25T17:30:34,/news/100002095.html,跨过2.5万亿大关，上半年浙江GDP增速领跑沿海经济大省,浙江成为广东、江苏、山东之后第4个上半年GDP破2.5万亿元的省份。
650,2018-07-25T17:23:13,/news/100002087.html,连平：下半年中国经济运行十大预判,总体判断，2018年全球经济增长可能达到3.7%，比2017年加快0.1个百分点。其中，发达国家2018年经济增长2.3%；新兴市场经济体和发展中国家2018年经济增长4.5%。2019年存在不确定性，全球经济复苏步伐可能进一步放缓。
651,2018-07-25T17:17:55,/news/100002086.html,机构今日买入这2股，卖出康泰生物逾3亿元,当天机构净买入的2只股票分别是锐科激光、山东路桥，净买入金额分别为6244万元、585万元。
652,2018-07-25T17:16:50,/news/100002085.html,国务院发文：除国家重大战略项目外，全面停止新增围填海项目审批,完善围填海总量管控，取消围填海地方年度计划指标，除国家重大战略项目外，全面停止新增围填海项目审批。新增围填海项目要同步强化生态保护修复，边施工边修复，最大程度避免降低生态系统服务功能。
653,2018-07-25T16:43:52,/news/100002077.html,一二股东短暂言和又失和 ，*ST康达审计机构通过无期仍有退市风险 ,"最新公告显示，*ST康达决定取消2018年第五次临时股东大会，公司财报审计工作依然无法展开。
"
654,2018-07-25T16:37:19,/news/100002076.html,互联网黄金新规下，银行牵手互金平台重整黄金产业链,互联网平台提供黄金账户被禁止，也不能开展清算、结算、交割，传统银行正在重构黄金业务链。
655,2018-07-25T16:04:01,/news/100002058.html,特朗普给欧盟开条件：要么美欧全面零关税，要么等着汽车关税,欧盟方面一直在降低此次容克同特朗普会见的成果预期，欧盟委员会23日再次澄清此次容克不会在同特朗普会见时作出任何正式贸易协议提议。
656,2018-07-25T15:59:22,/news/100002054.html,发改委：激发重点群体活力 不断带动居民增收,发改委就业司副司长常铁威在答一财问时表示，发改委在增收、提低、扩中、缩差这些方面持续发力，下一步工作重点主要有三大方面：一促、二激、三保。
657,2018-07-25T15:39:01,/news/100002046.html,国务院推进政府职能转变和放管服改革协调小组成立,国务院决定将国务院推进职能转变协调小组的名称改为国务院推进政府职能转变和“放管服”改革协调小组，作为国务院议事协调机构。
658,2018-07-25T15:17:02,/news/100002040.html,世行：全球物流绩效德国第一，中国第二十六,高收入国家在物流绩效指数上往往排名较高。 
659,2018-07-25T15:12:13,/news/100002036.html,海南板块午后拉升，沪指险守2900点,今日沪深股指双双高开，沪指围绕2900点反复震荡，创业板指则低开高走。盘中，周期股等快速走强，但金融股表现弱势，沪指持续横盘震荡；题材股震荡下行，创业板指冲高回落。
660,2018-07-25T15:08:00,/news/100002035.html,“一个中国”不容侵犯！但还有三家航空公司没有更改官网信息,4月底，中国方面曾致函44家外国航空公司，要求纠正其官网中对中国台湾、香港及澳门等地区的错误标注。2个月过去，仍有3家美国公司未完成修改。
661,2018-07-25T14:45:57,/news/100002034.html,又是以国家安全之名，英国拟大幅收紧外资收购审查,此前根据英国法律规定，只有当外资收购交易额超过7000万英镑，且属于“特定领域”时，英国政府才能出面干预。如今，干预门槛大幅下调到100万英镑，“特定领域”也将扩大到先进技术、双重用途和军事用途技术领域等。
662,2018-07-25T14:03:18,/news/100002025.html,持有三年子公司净资产翻倍反遭亏本甩卖，皇氏集团如此慷慨为哪般？,三年前收购的子公司，净资产增长了1.3倍，反遭皇氏集团亏本甩卖。而交易对手与皇氏集团在股东、注册地址、资金方面的关联，更令这桩交易平添疑点。
663,2018-07-25T13:59:29,/news/100002024.html,要市场不要补贴，美国农业补贴计划遭冷遇,美国众议院议长、共和党人保罗·瑞安也表示，国会议员们正试图劝说特朗普不要继续推进关税计划。
664,2018-07-25T13:50:39,/news/100002021.html,"“三北”工程保水土 让“北大荒”的拜泉县重变“北大仓""",这里是“北大荒”的腹地，曾经是“捏把黑土冒油花，插双筷子也发芽”“棒打狍子瓢舀鱼，野鸡飞到饭锅里”的土地资源富饶、水草丰美之地。
665,2018-07-25T13:09:40,/news/100002011.html,港交所宣布押后企业持有不同投票权的市场咨询,7月25日，港交所发表声明，决定暂时不会按原定计划展开公司企业持有不同投票权的市场咨询。
666,2018-07-25T11:41:25,/news/100001997.html,沪指打响2900点攻防战，钢铁股强者恒强,周三沪深两市股指高开震荡，沪指盘中围绕2900点展开强势震荡；创业板指盘初快速走高，一度涨近1%。截至上午收盘，两市股指全线飘红。
667,2018-07-25T11:25:39,/news/100001987.html,主要涉及这四类外汇业务违规，13家银行被罚近5000万！,13家银行因外汇违规被罚4993.29万元，一些领大额罚单的银行还被同时暂时停止对公售汇业务。
668,2018-07-25T11:07:40,/news/100001975.html,纳指再创新高，美股十年牛劲从何而来,"“下降旗形、接近破位，美股不妙，离熊市也不远了。”这是今年2月美股频频闪崩后，交易员和分析师最常见的判断。然而，几个月过去了，新兴市场在强美元下陷入窘境，美股却仍不断创下新高，科技股的强劲表现更是引领纳斯达克综合指数在本周再创历史新高。

"
669,2018-07-25T10:36:31,/news/100001965.html,百花村总经理遭警方调查，事涉上市公司并购案,百花村公告称，公司总经理张孝清被乌鲁木齐公安局立案调查，事涉其个人资产涉嫌背信损害上市公司利益。
670,2018-07-25T10:29:59,/news/100001962.html,特朗普发推提主张：美国和欧盟同时取消所有关税,美国总统特朗普24日发布推文，主张美国和欧盟同时取消所有关税、壁垒以及补贴。
671,2018-07-25T10:25:53,/news/100001960.html,中国铁塔全球发售431.15亿股H股 最高募资681亿港元,国铁塔此次共发行431.5亿股H股，最高募资681亿港元。
672,2018-07-25T10:22:47,/news/100001958.html,交通运输部：26项措施支持海南交运改革 鼓励开展航运期货交易,《实施方案》提出，海南建设航运交易所要重点发展船舶买卖和租赁交易、邮轮游艇交易、航运金融和航运保险等业务
673,2018-07-25T10:18:06,/news/100001956.html,中国影视行业洗牌：巨头资本退潮 内容黑马渐出蛰伏期,2018年上半年，传媒板块上市公司跌幅跌幅居28个行业第11位。广发证券分析，传媒股估值方面经过连续三年的持续下跌，板块整体跌幅已经近70%。
674,2018-07-25T09:52:08,/news/100001947.html,特朗普贸易战“自救”：砸120亿美元紧急援助美国农民 ,美国国会议员们指出，特朗普政府对农民进行巨额补贴的做法不仅违背美国的自由市场经济原则，更让美国农民陷入一种“吃政府救济”的不良趋势。
675,2018-07-25T09:13:45,/news/100001941.html,继BAT之后，京东4.83亿入股安联成功拿下保险牌照,京东成功入局安联财险，安联财险注册资本从8.05亿元增至16.1亿元。
676,2018-07-25T09:05:45,/news/100001932.html,央行旗下金融时报：积极财政政策要更加积极，货币要松紧适度 ,"接受采访的专家表示，此次会议强调“坚持不搞‘大水漫灌’式强刺激”以及“定向调控”，因此可以预计，未来社会融资增速不会大幅反弹，而将与名义GDP增速保持合理关系。
"
677,2018-07-25T08:53:48,/news/100001921.html,工信部推动信息技术与实体经济融合，相关标的受益,工信部总工程师张峰强调，要从优化发展环境、提升技术水平、增强产业实力、加快企业上云、打造安全体系等方面，推进我国云计算事业实现新的发展
678,2018-07-25T08:51:27,/news/100001918.html,政策支持优化科研管理，相关企业受益,国务院印发《关于优化科研管理提升科研绩效若干措施的通知》
679,2018-07-25T08:43:16,/news/100001910.html,特朗普向美农民提供120亿美元紧急援助,特朗普向美农民提供120亿美元紧急援助。
680,2018-07-25T08:35:39,/news/100001909.html,集成电路产业高速发展，龙头企业持续受益,2017年集成电路行业的销售额达到5600亿元，比2012年翻了一番多
681,2018-07-25T07:41:00,/news/100001897.html,市场情绪持续转暖，大盘3000点下或仍有波折,"两市成交继续稳步放大，政策转向导致的情绪转暖清晰可见，场外资金进场做多意愿显著提升。后续市场继续上行可能性较大，但节奏不会很快，临近3000大关，波折在所难免。
"
682,2018-07-25T00:31:50,/news/100001895.html,比特币突破8000美元，一周完成牛熊跨越,全球最大数字货币比特币延续反弹，并时隔两月后重新突破8000美元关口。
683,2018-07-26T13:37:02,/news/100002365.html,上海扩大开放100条｜从3年到3个月，上海发明专利审批大提速,"通过浦东保护中心，发明专利授权周期已经从3年缩短到了3个月，实用新型专利授权周期从8个月缩短到1个月，外观设计专利授权周期则从6个月缩短到了1周。
"
684,2018-07-25T15:26:17,/news/100002044.html,专家：全渠道零售助力未来消费市场持续走高,全渠道零售的重点在于实现各渠道间的无缝切换，各个渠道之间的壁垒将被打破
685,2018-07-25T12:42:30,/news/100002009.html,习近平访问南非，强调加强两国发展战略对接,中国驻南非大使林松添撰文称，中方愿与南非全面深化各领域友好互利合作，助力南非成为非洲的“领头雁”，非洲工业化和现代化的火车头和生产基地，成为“一带一路”建设对接非洲先行先试示范国家。
686,2018-07-25T11:24:39,/news/100001984.html,人民币汇率波动，有些上市公司却能“躺着赚钱”,拥有外币尤其是美元资产的上市公司笑纳汇兑收益，而拥有美元负债的公司则因汇兑损失而拖累业绩。
687,2018-07-25T10:19:45,/news/100001957.html,未来6年广东将建19条高铁：粤东潮汕与珠三角将无缝对接,广汕汕铁路、双龙高铁广东段，赣深铁路广东段等均将于2022年前建成
688,2018-07-24T23:02:23,/news/100001887.html,上海放宽社会办医规划限制  支持社会力量投资建立专科医疗集团,上海市副市长翁铁慧表示，这次出台《意见》，方向非常明确，重点发展方向核心就是培育一批高水平、有特色、国际化的社会办医疗品牌。
689,2018-07-24T22:47:38,/news/100001881.html,智能投顾遭遇“中式困局”：离美版Wealthfront差多远？,兴起之时号称“让99%的基金经理下岗”，然而智能投顾这两年间可谓生不逢时，收益率并不可观。
690,2018-07-24T22:33:31,/news/100001879.html,国家药监局：对长春长生所有疫苗生产、销售全流程、全链条进行彻查,23日下午，国家药监局召开党组扩大会议，传达学习习近平总书记对吉林长春长生疫苗案件重要指示精神，研究贯彻落实措施。
691,2018-07-24T22:29:57,/news/100001878.html,中国制造业处转型关键期，核心技术攻关成重点任务,制造业要真正走上高质量发展之路，必须扭住核心技术攻关这个“牛鼻子”。
692,2018-07-24T22:29:35,/news/100001877.html,发改委多司局近期密集调研 涉及投融资、就业、东北振兴等领域,发改委的投资司、振兴司、就业司等多个司局近期来到了地方。
693,2018-07-24T22:28:56,/news/100001874.html,IMF：中国外汇储备充足，人民币不断向灵活的汇率制度转型,IMF最新发布的ESR报告认为，中国当前外汇储备充足，且经常账户顺差占比较大等外部失衡问题自金融危机以来大幅改善。
694,2018-07-24T22:23:16,/news/100001869.html,货币政策转向结构性宽松，并非“大水漫灌”,概括来讲，就是货币、金融、财税政策应从全面收紧向结构性宽松转变，兼顾稳增长和调结构。
695,2018-07-24T22:16:58,/news/100001867.html,“探索者”周正庆： 三十年证券市场峥嵘 | 人物,周正庆曾说，“就市场而言，我认为，无形的手和有形的手都要用，不是只用无形的手，只要有利于经济发展需要，都是可以用的”。
696,2018-07-24T22:08:47,/news/100001864.html,财政部：严禁国有金融企业凭资金优势控制非金融企业,通知指出，《指导意见》明确对国有金融资本实行集中统一授权管理，压实了财政部门的管理责任。
697,2018-07-24T21:59:42,/news/100001855.html,业绩滑坡叠加估值新低，券商股离反弹还有多远？,即便被认为估值触底且具有反弹的基础，但若市场不转暖、信用风险未出尽，市场对券商板块仍谨慎有余。
698,2018-07-24T21:45:09,/news/100001842.html,科技公司挖掘“链圈”新价值，区块链技术有望普惠于民丨科技心语,包括甲骨文、亚马逊、微软和SAP在内的公司都宣布了它们的区块链即服务工具（BaaS），希望通过帮助开发者打造区块链解决方案来实现更大的经济效益。
699,2018-07-24T21:44:21,/news/100001841.html,引进来走出去，吉利汽车20年“向上”,“为老百姓造买得起的好车，让吉利汽车走遍全世界。”这是李书福的一个梦想。
700,2018-07-24T21:44:05,/news/100001840.html,从分享消化到精益智造，造船业穿越航运低潮,从2001年开始到2017年，尽管航运市场一直处于低迷期，南通中远海运川崎已经连续17年保持盈利。
701,2018-07-24T21:43:26,/news/100001839.html,社论：财政金融政策应聚焦提振内需,下半年无比需要通过相关政策刺激扩大内需，而财政政策和货币政策如何协同发力则是重中之重。
702,2018-07-24T21:23:13,/news/100001822.html,【新时代 新作为 新篇章】聚焦人工智能等新兴领域，上海用科创重塑产业竞争力,更大的亮点在于产业结构的调整：2018年1~6月，上海生产总值同比增长6.9%，经济对房地产依赖度进一步降低，全市工业战略性新兴产业总产值5063.12亿元，同比去年增长8.1%。
703,2018-07-24T21:03:34,/news/100001819.html,房地产年中考：行业分化加剧，资金压力上扬,在过往1-2年销售规模的高歌猛进和资金宽松的周期拖底下，主流房企大多能获得不俗的业绩，个别房企甚至获得500%之巨的增长幅度。不过，大公司业绩预增并不能完全掩盖行业所面临的隐忧。
704,2018-07-24T20:48:20,/news/100001818.html,全球首款5G天线模块面世，终端商用化突破关键节点 ,高通在过去称霸移动行业的处理器与Modem市场，如今将触角伸进无线射频前端与天线市场，会对既有的供货商造成些许的影响
705,2018-07-24T20:37:32,/news/100001816.html,养老金入市加快千亿“子弹”上膛，长期回报属性突出,截至6月底，地方基本养老金委托投资的资金已有3716.5亿元到账并开始投资。理论上，目前基本养老金买入股票的资金规模可以达到1100亿元。
706,2018-07-24T20:10:21,/news/100001810.html,长生生物董事长高某芳等15名涉案人员被依法刑事拘留,7月24日，长春长生生物科技有限责任公司董事长高某芳等15名涉案人员因涉嫌刑事犯罪，被长春新区公安分局依法采取刑事拘留强制措施。
707,2018-07-24T20:05:59,/news/100001805.html,外汇局：严厉查处外汇违规行为，上半年共罚没3.45亿元,上半年共查处外汇违规案件1354件，罚没款3.45亿元人民币，同比分别增长19.7%和59.5%。
708,2018-07-24T19:57:34,/news/100001803.html,《反垄断法》实施十周年应尽快进行必要的修订,《反垄断法》及公平竞争审查制度的实施，澄清了竞争政策与产业政策之间的关系，从而消除这一长期引人注目的争议。
709,2018-07-24T19:57:11,/news/100001802.html,关于流转税制度深入改革的展望,营改增改革脉络是非常清晰的，增值税更适合各细分行业分工合作，也更有利于现代服务业的发展。
710,2018-07-24T19:55:14,/news/100001801.html,又被短信邀请办银行卡了，谁偷窥了我的隐私,很多人都曾在手机上接收过非银行官方客服发出的申办信用卡或消费金融贷款推荐短信。这些短信究竟是来自伪基站的山寨诈骗短信，还是真的属于银行行为，令消费者“傻傻分不清”。
711,2018-07-24T19:31:20,/news/100001790.html,美债利率拉升助攻强美元，人民币直面“汇率超调”,在美元指数出现趋势反转迹象或是人民币汇率的逆周期调控出现前，市场顺势而为，可能使得美元对人民币继续维持在高位，甚至出现阶段性升值超调，一旦超调，可抓住结汇机会。
712,2018-07-24T19:27:37,/news/100001789.html,一财研选｜政策推动市场信心恢复，工程机械将乘风而上！,"方正证券认为，信心比黄金更重要，在积极的政策之风带动下，宏观经济的悲观预期有望修复，工程机械行业将乘风而上，龙头企业报表修复弹性大，有望超越周期。
"
713,2018-07-24T19:09:20,/news/100001786.html,长生生物：被实施其他风险警示 简称变更为“ST长生”,长生生物公告，公司股票自2018年7月26日开市起被实施其他风险警示，公司股票简称由“长生生物”变更为“ST 长生”。
714,2018-07-24T19:08:21,/news/100001785.html,IP产业千亿蛋糕引传媒国家队入局，中国文传投建IP平台,针对这些瓶颈，如果有一个具有公信力、高效的IP统一运营平台，可以对行业问题的解决起到很好推动作用。
715,2018-07-24T18:41:52,/news/100001782.html,国务院印发《关于优化科研管理提升科研绩效若干措施的通知》,国务院日前印发《关于优化科研管理提升科研绩效若干措施的通知》，《通知》提出了四个方面的政策措施。
716,2018-07-24T18:35:43,/news/100001781.html,兴业证券：高俊芳之子张洺豪质押长生生物1.67亿股,兴业证券晚间公告称，虞臣潘、张洺豪合计实际质押长生生物1.78亿股，待购回金额6.75亿元，其中张洺豪质押1.67亿股。
717,2018-07-24T18:15:37,/news/100001778.html,干货！7月24日晚间重要公告速读,7月24日晚间，沪深两市多家上市公司发布公告，本文是重要公告摘要，供投资者参考。
718,2018-07-24T17:35:09,/news/100001764.html,股价长期低迷再被证监会顶格处罚，庞大集团何处去？,因过去3年存在3次信息披露违法违规，庞大集团被证监会处以顶格处罚。
719,2018-07-24T17:30:26,/news/100001763.html,财政部：上半年国有企业利润总额17176.3亿元，同比增长21.1%,财政部公布数据显示，1-6月，国有企业经济运行态势良好；1-6月，国有企业营业总收入277588.6亿元，同比增长10.2%。
720,2018-07-24T17:11:24,/news/100001757.html,机构今日买入这12股，卖出智飞生物近6亿元,当天机构净买入前三的股票分别是冀东水泥、神火股份、彤程新材，净买入金额分别为5862万元、3195万元、2641万元。
721,2018-07-24T17:05:36,/news/100001753.html,游资接力斯太尔六连板，击鼓传花游戏何时休？,“击鼓传花”的游戏屡次在A股市场上演，却屡屡得到投资者关注和追捧，价值投资理念之路还长。
722,2018-07-24T16:47:37,/news/100001741.html,理财子公司管理办法待发，银行资管加速布局投研,银行理财子公司管理办法发布时间并不会很快，一来因为并不十分紧迫，理财细则并未禁止银行以当前的形式继续开展理财业务，二来具体安排仍需时间。
723,2018-07-24T16:47:02,/news/100001740.html,容克访美欲与特朗普谈汽车税，欧盟称已备反制清单,为了中期选举的铁锈带选票，特朗普在对外国开征汽车税方面一意孤行。
724,2018-07-24T16:13:01,/news/100001718.html,山东省纪委监委成立专班严查“问题疫苗”背后的违纪违法和失职渎职问题,山东省纪委监委成立专班，重点对“问题疫苗”进入山东、使用过程中是否存在监管不到位等问题，以及相关责任部门的履职情况进行全面调查。
725,2018-07-24T15:37:01,/news/100001669.html,“美国制造周”开启，参展商担忧特朗普贸易政策,一场贸易冲突会将民众对美国制造业的信心“打回原点”。
